,metricType_x,symbol,metric.bookValuePerShareAnnual,metric.bookValuePerShareQuarterly,metric.cashFlowPerShareAnnual,metric.cashFlowPerShareTTM,metric.cashPerSharePerShareAnnual,metric.cashPerSharePerShareQuarterly,metric.dividendPerShare5Y,metric.dividendPerShareAnnual,metric.dividendsPerShareTTM,metric.ebitdPerShareTTM,metric.epsBasicExclExtraItemsAnnual,metric.epsBasicExclExtraItemsTTM,metric.epsExclExtraItemsAnnual,metric.epsExclExtraItemsTTM,metric.epsInclExtraItemsAnnual,metric.epsInclExtraItemsTTM,metric.epsNormalizedAnnual,metric.freeCashFlowPerShareTTM,metric.revenuePerShareAnnual,metric.revenuePerShareTTM,metric.tangibleBookValuePerShareAnnual,metric.tangibleBookValuePerShareQuarterly,metricType_y,metric.assetTurnoverAnnual,metric.assetTurnoverTTM,metric.inventoryTurnoverAnnual,metric.inventoryTurnoverTTM,metric.netIncomeEmployeeAnnual,metric.netIncomeEmployeeTTM,metric.receivablesTurnoverAnnual,metric.receivablesTurnoverTTM,metric.revenueEmployeeAnnual,metric.revenueEmployeeTTM,metric.roaRfy,metric.roaa5Y,metric.roae5Y,metric.roaeTTM,metric.roeRfy,metric.roeTTM,metric.roi5Y,metric.roiAnnual,metric.roiTTM
781,perShare,NOTE.ST,16.11386,16.11386,4.51232,4.57604,2.51515,2.51515,0.86,1.2,1.2,5.73566,3.19583,3.16121,3.18,3.1295599999999997,3.18,3.1295599999999997,2.75425,3.28255,60.762119999999996,59.8568,11.38321,11.38321,management,1.6814200000000001,1.6804700000000001,4.19972,4.19972,85954.35,85300.94,4.919,4.974130000000001,1639909.0,1644338.0,8.81301,7.810960000000001,17.87675,21.50415,21.73976,8.7175,16.843320000000002,19.45376,19.242929999999998
782,perShare,NOD.OL,13.942479999999998,13.942479999999998,1.84538,1.84582,5.33177,5.44267,0.0,0.0,0.0,1.9621400000000002,0.44078,0.44056000000000006,0.43814,0.43433999999999995,0.43814,0.43433999999999995,0.43814,-0.70417,17.24445,17.24798,11.216610000000001,11.216610000000001,management,0.9850899999999999,0.9850899999999999,2.9586799999999998,2.9586799999999998,106447.4,100757.2,4.95937,4.95937,4189831.0,3965864.0,2.50273,5.31305,7.292389999999999,3.2295,3.2295,2.50273,6.763839999999999,3.09007,3.09007
783,perShare,NIBE-B.ST,34.92742,34.92742,6.38868,6.38868,8.27552,8.27552,1.0857299999999999,1.4,1.4,8.08307,4.30541,4.30542,4.30541,4.30542,4.30541,4.30542,4.30541,5.86885,50.28009,50.28009,-2.1804799999999998,-2.1804799999999998,management,0.72906,0.72906,4.004230000000001,4.004230000000001,,,6.5712399999999995,6.0568800000000005,,,6.28308,6.4656,14.30194,13.14753,13.14753,6.28308,7.84594,7.69678,7.69678
784,perShare,NHF.AX,1.39058,1.3656700000000002,0.3823,0.16191,0.36227,0.32128,0.1765,0.23,0.23,0.8894299999999999,0.32894,0.29091,0.32894,0.29091,0.32894,0.29091,0.34218000000000004,0.02435,5.38318,5.57196,0.6249,0.60219,management,1.6334600000000001,1.6952200000000002,,,106642.9,88066.66,,,1751071.0,1693133.0,9.948030000000001,10.1037,25.77405,21.59785,25.176470000000002,8.81754,,,
785,perShare,NDX1.DE,6.987080000000001,6.987080000000001,0.7138,0.7138100000000001,4.7806,4.90639,,,0.0,1.5542799999999999,-0.73125,-0.75175,-0.73125,-0.75175,-0.73125,-0.75175,-0.72963,-1.36568,33.096959999999996,33.09695,-0.17046,-0.17046,management,0.9303,0.9303,2.65519,2.65519,-12056.82,-11406.63,21.2168,21.54942,545700.8,516279.9,-2.05543,-0.06544,-0.23639000000000002,-10.06033,-10.06046,-2.0554099999999997,-0.12653,-4.5644800000000005,-4.56442
786,perShare,NAN,,,,,,,,,,,,,,,,,,,0.0,,,,management,,,,,,,,,,,,,,,,,,,
787,perShare,MYX.AX,0.63664,0.64954,-0.13371,-0.14199,0.056229999999999995,0.059120000000000006,,,0.0,0.06525,-0.19582,-0.18825999999999998,-0.19582,-0.18825999999999998,-0.19041,-0.18273,0.06071,0.03128,0.35674,0.30694,0.13275,0.025419999999999998,management,0.30358,0.24689,2.3094099999999997,2.26343,,,2.0937900000000003,1.86657,,,-16.830189999999998,-4.50149,-7.7827,-26.05576,-25.85705,-16.10192,-5.96911,-19.06918,-18.3697
788,perShare,MOEX.ME,58.40814,58.40814,10.53456,12.099219999999999,206.7527,206.7527,7.676,7.93,7.93,13.69005,8.96011,8.96005,8.95583,8.95858,8.95583,8.95858,8.99146,47.1304,19.66011,19.6666,43.78682,43.78682,management,0.01093,0.01093,,,,,,,,,0.49809,0.80453,19.046879999999998,15.705789999999999,15.705789999999999,0.49809,1.9043900000000002,0.85915,0.85915
789,perShare,MNY.AX,1.32164,1.32164,0.13621,0.13685,0.19935999999999998,0.19935999999999998,0.07128,0.1,0.1,0.26208000000000004,0.13476,0.13476,0.13280999999999998,0.13280999999999998,0.16035,0.16035,0.1329,-0.22915,0.50341,0.5057699999999999,1.19221,1.19221,management,0.2543,0.2543,,,,,0.59782,0.59782,,,6.70903,8.72677,12.89985,10.52139,10.52139,6.70903,9.43863,6.95707,6.95707
790,perShare,MIG.AX,-0.0008,-0.0008,-0.07841000000000001,-0.07945,0.0009,0.0009,,,0.0,-0.07604,-0.07982,-0.07982,-0.07982,-0.07982,-0.08667000000000001,-0.08667000000000001,-0.07982,-0.07462,0.04175,0.0423,-0.00283,-0.00283,management,1.61579,1.61579,411.6734,411.6734,,,205.1455,55.3261,,,-308.9174,,,-1013.388,-1013.388,-308.9174,,-581.1473,-581.1473
791,perShare,MGAM.L,0.9485899999999999,0.9485899999999999,0.45528,0.45528,0.24074,0.24074,0.096,0.04,0.04,0.61705,0.25158,0.25158,0.25017,0.25017,0.25542,0.25542,0.25017,0.12055,3.6670199999999995,3.6670199999999995,0.23093000000000002,0.23093000000000002,management,1.07663,1.07663,,,,,5.85006,5.50197,,,8.18629,7.4330300000000005,35.105270000000004,28.44091,28.44091,8.18629,11.33658,12.42507,12.42507
792,perShare,MEDI.OL,13.02233,13.02233,4.85573,4.8556,3.6695599999999997,3.6695599999999997,2.08,2.75,2.75,5.92556,3.8655199999999996,3.86536,3.8655199999999996,3.86536,3.8655199999999996,3.86536,3.8655199999999996,4.129919999999999,19.997970000000002,19.99731,10.78068,10.78068,management,1.2009999999999998,1.20099,1.04134,1.04134,,,5.46972,5.46969,,,23.21475,20.745829999999998,28.25573,31.6994,31.699859999999997,23.21475,26.82566,29.36305,29.36305
793,perShare,MAL.TO,13.95831,13.95831,2.11527,2.11263,1.19633,1.19633,0.3,0.405,0.405,2.5810299999999997,1.15757,1.15757,1.15757,1.15757,1.15757,1.15757,1.2123899999999999,0.49494,17.45811,17.45811,12.24878,12.24878,management,0.9179799999999999,0.9179799999999999,4.6208599999999995,4.6208599999999995,16845.25,16043.1,4.42446,14.074760000000001,254054.8,241956.9,6.08669,8.52904,13.09394,8.42172,8.42172,6.08669,10.698080000000001,7.43795,7.43795
794,perShare,LTR.AX,-1e-05,0.00599,-0.01026,-0.010490000000000001,0.0021899999999999997,0.006940000000000001,,,0.0,-0.01054,-0.01027,-0.010579999999999999,-0.01027,-0.010579999999999999,-0.01027,-0.010579999999999999,-0.01024,-0.0094,0.0,0.0,-1e-05,0.00599,management,0.00035,0.0,,,,,0.00451,,,,-306.9481,-111.3233,-144.9524,-307.5365,-657.6671,-227.3468,-144.9524,-657.6671,-304.676
795,perShare,LIC.AX,2.44156,2.56115,0.53342,,0.047760000000000004,0.03134,0.035,0.055,0.06,0.18923,0.52669,0.46162,0.52669,0.46162,0.52669,0.46162,0.52669,0.00479,1.40457,1.20066,2.44156,2.56115,management,0.35641,0.2706,2.57043,1.75478,,,352.9197,175.6393,,,13.36486,13.31903,21.96953,19.665129999999998,23.979879999999998,10.41088,14.90034,15.278310000000001,11.71604
796,perShare,LIAB.ST,65.85706,65.85706,13.97841,13.92601,7.021960000000001,7.021960000000001,1.54,1.75,1.75,17.18808,8.88225,8.88225,8.88225,8.88225,8.88225,8.88225,8.97299,7.9259,129.3298,129.3298,22.52005,22.52005,management,1.14524,1.14524,5.07381,5.07381,132073.6,130485.0,7.40585,7.40585,1923055.0,1899923.0,7.86543,5.28859,10.0817,14.287220000000001,14.287220000000001,7.86543,6.885439999999999,10.30082,10.30082
797,perShare,LEDE.BA,15.502679999999998,15.082270000000001,-2.09776,1.02521,1.2115200000000002,2.5230200000000003,,,0.0,5.810219999999999,-3.83645,-2.10066,-3.83645,-2.10066,-3.45329,-2.2751,-3.5205300000000004,2.8010200000000003,45.32345,58.095,15.459470000000001,15.01336,management,0.93826,1.28148,1.88261,2.19752,,,8.6473,9.034839999999999,,,-7.942,-5.5058300000000004,-19.81628,-24.94758,-24.41621,-4.63376,-10.07161,-14.46919,-10.78081
798,perShare,LCE.AX,0.47633000000000003,0.47633000000000003,,,0.0006900000000000001,0.0006900000000000001,0.01275,0.01375,0.01375,-0.00045,-0.00045,-0.00045999999999999996,-0.00045,-0.00045999999999999996,-0.00045,-0.00045999999999999996,-0.00045,-0.00908,0.02072,0.02072,0.47633000000000003,0.47633000000000003,management,0.03662,0.03662,,,,,11.056,11.056,,,-0.07872,0.34276,0.39597,-0.09644,-0.09644,-0.07872,0.34864,-0.08108,-0.08108
799,perShare,LBT.AX,0.12542999999999999,0.11273,-0.01082,-0.01549,0.04324,0.03082,,,0.0,-0.01242,-0.02143,-0.026389999999999997,-0.02143,-0.026389999999999997,-0.02143,-0.026389999999999997,-0.02143,-0.01832,0.0143,0.00863,0.04844,0.03947,management,0.07821,0.05465,,,,,10.4991,6.782760000000001,,,-11.7197,-5.4810099999999995,-7.73497,-21.35811,-14.839579999999998,-16.72622,-5.9755,-12.1847,-17.39405
800,perShare,LAS-A.TO,95.82745,95.911,16.71204,16.74266,0.6560199999999999,0.16575,2.108,3.04,2.81,22.61326,9.50079,8.51912,9.50079,8.51912,9.50079,8.51912,9.50341,10.39828,228.1374,240.4129,11.479339999999999,15.080160000000001,management,1.3427,1.28464,5.22337,5.01596,31634.88,27576.36,12.43944,11.24669,741393.5,760442.3,5.72923,6.17276,12.483039999999999,9.1137,10.63919,4.658580000000001,8.03905,7.51025,6.02032
801,perShare,LALAB.MX,9.12096,9.12096,1.9943099999999998,2.10664,0.62588,0.62588,0.57533,0.6152,0.6152,3.44967,0.75,0.77822,0.75,0.77822,0.75,0.77822,0.75,0.9816600000000001,30.70145,31.62905,-0.4173,-0.4173,management,1.01168,1.01168,8.72993,8.72993,,,9.4828,9.4828,,,2.47142,5.19321,11.15512,7.74644,7.74644,2.47142,7.4294,3.2101,3.2101
802,perShare,LA.V,0.30648000000000003,0.3018,-0.0028399999999999996,-0.00411,0.00512,0.00175,,,0.0,-0.00312,-0.00286,-0.00428,-0.00286,-0.00428,-0.00286,-0.00428,-0.00286,-0.015569999999999999,0.0,0.0,0.30648000000000003,0.3018,management,0.0,0.0,,,,,,,,,-0.8229299999999999,-2.25772,-2.47684,-1.37574,-0.91476,-1.23704,-2.28761,-0.8302299999999999,-1.24701
803,perShare,KPC.AX,0.06953,0.023880000000000002,-0.01055,-0.053860000000000005,,0.00042,,,0.0,-0.01208,-0.01063,-0.04987,-0.01063,-0.04987,-0.01063,-0.04987,-0.02187,-0.0027,0.00064,2e-05,0.06953,0.023880000000000002,management,0.00448,0.00028,,,,,0.17638,,,,-7.51848,,,-107.0631,-12.83799,-61.016690000000004,,-8.57435,-63.78576999999999
804,perShare,KGM.AX,0.00486,0.00425,-0.0009199999999999999,-0.00093,0.00011,9e-05,,,0.0,-0.0011300000000000001,-0.0009199999999999999,-0.00093,-0.0009199999999999999,-0.00093,-0.0009199999999999999,-0.00093,-0.0009199999999999999,-0.0007700000000000001,0.0,0.0,0.00486,0.00425,management,0.0005200000000000001,0.00061,,,,,0.16547,,,,-12.03625,-36.3526,-68.64453,-19.66892,-17.35909,-14.27285,-52.288309999999996,-13.82044,-15.388060000000001
805,perShare,KGL.AX,0.21572,0.21572,-0.00735,-0.00735,0.0231,0.0231,,,0.0,-0.00733,-0.008320000000000001,-0.00839,-0.008320000000000001,-0.00839,-0.008320000000000001,-0.00839,-0.008320000000000001,-0.05634,0.00059,0.00059,0.2157,0.2157,management,0.00264,0.00264,,,,-332624.3,0.7247399999999999,0.7247399999999999,,23724.29,-3.69562,-4.44227,-4.53835,-3.76994,-3.76995,-3.6956,-4.53758,-3.7677699999999996,-3.76775
806,perShare,K1R.DE,5.43795,5.26098,-0.12849000000000002,0.10375999999999999,0.41043,0.47516,0.0,0.0,0.0,0.23734,-0.26813000000000003,-0.09164,-0.26813000000000003,-0.09164,-0.26813000000000003,-0.09164,-0.26813000000000003,0.7457199999999999,18.13014,18.53306,5.34074,5.18461,management,1.59942,1.7501799999999998,2.7692200000000002,2.87406,-5710.594,-1890.0,4.62078,5.6395599999999995,386485.8,382235.0,-2.36326,-0.79247,-1.4721600000000001,-1.72638,-4.78653,-0.86539,-1.3059399999999999,-4.1582,-1.48605
807,perShare,JYC.AX,0.83141,0.8199,0.30201999999999996,0.3474,0.2505,0.07075,0.0714,0.067,0.067,0.45331000000000005,0.12332,0.10327,0.12332,0.10327,0.12345999999999999,0.10342,0.12332,0.17865,3.7559400000000003,3.83135,-0.26938,-0.2542,management,1.6636,1.79181,12.43909,11.436169999999999,,,49.1678,60.76736,,,10.66443,9.3901,8.67713,12.11691,14.285120000000001,9.99809,13.41094,15.92395,15.0887
808,perShare,JM.ST,102.4097,102.4097,23.433410000000002,,82.66356,82.66356,9.4,6.25,6.25,26.79999,21.93056,21.93056,21.8045,21.830170000000003,21.8045,21.830170000000003,20.5764,-31.971420000000002,222.9746,222.9285,99.73663,102.4097,management,0.7155,0.7155,0.94385,0.94385,588167.3,596326.7,15.58941,15.58941,6014647.0,6098085.0,6.99679,9.354339999999999,27.93559,22.16412,22.16412,6.99679,17.55491,13.31182,13.31182
809,perShare,ITAB-B.ST,17.073079999999997,17.073079999999997,3.78595,3.8037300000000003,2.9497,2.9497,1.0333299999999999,0.0,0.0,4.96892,1.1720700000000002,1.1720700000000002,1.15016,1.15114,1.15016,1.15114,1.0444,3.39928,58.121590000000005,58.39444,-0.8692799999999999,-0.8692799999999999,management,1.0770899999999999,1.0770899999999999,4.56658,4.56658,,,5.9451,5.9451,,,2.13144,4.892530000000001,14.500820000000001,7.172739999999999,7.172739999999999,2.13144,8.522780000000001,3.35711,3.35711
810,perShare,IPL.AX,2.91932,2.91932,0.28118000000000004,0.28118000000000004,0.35895,0.35895,0.0906,0.047,0.047,0.32425,0.09465,0.09476,0.09445,0.09455,0.09445,0.09455,0.09414,-0.034089999999999995,2.43138,2.43138,0.93929,0.93929,management,0.42798,0.42798,3.57237,3.57237,32021.05,30420.0,12.49029,12.49029,825936.8,784640.0,1.65926,2.5184,4.76173,3.23378,3.23378,1.65926,3.0154900000000002,2.11023,2.11023
811,perShare,IPD.AX,0.04111,0.03525,-0.060779999999999994,-0.05429,0.02951,0.02545,,,0.0,-0.05417,-0.06258999999999999,-0.057210000000000004,-0.06258999999999999,-0.057210000000000004,-0.06292,-0.057210000000000004,-0.06258999999999999,-0.051039999999999995,0.01084,0.011859999999999999,0.027110000000000002,0.023469999999999998,management,0.12957,0.18473,0.8540200000000001,1.10487,-355496.3,-370044.8,3.59827,4.93067,61570.37,77492.54,-74.81215999999999,-47.2381,-52.14377,-111.0549,-93.02758,-88.21248,-52.02796,-92.60217,-109.3479
812,perShare,IGO.AX,3.1314599999999997,3.22285,0.5282899999999999,0.6844399999999999,0.6363300000000001,0.88245,0.051,0.1,0.14,0.7720100000000001,0.12888,0.29339,0.12834,0.29167,0.12834,0.29167,0.12197999999999999,0.51541,1.3232700000000002,1.50413,3.1314599999999997,3.22285,management,0.35944,0.41231999999999996,3.84073,3.90466,,,20.80216,23.059479999999997,,,3.48598,1.8834,2.38687,9.50933,4.19445,7.97618,2.0068200000000003,3.679,8.41889
813,perShare,HYDR.ME,1.33905,1.33905,0.06265,0.06266000000000001,0.20809,0.20809,,,0.0,0.23348000000000002,0.01213,0.01213,0.01213,0.01213,0.01213,0.01213,0.10699000000000002,-0.03524,0.86792,0.86792,1.33791,1.33791,management,0.39486,0.39486,4.0959,4.0959,,,10.21984,10.21984,,,0.06925,2.68192,4.546530000000001,0.8976700000000001,0.8976700000000001,0.06925,3.15393,0.08039,0.08039
814,perShare,HUSQ-B.ST,30.200840000000003,30.200840000000003,8.0007,8.0678,3.3397300000000003,3.3397300000000003,1.77,0.75,0.75,10.49146,4.41783,4.41697,4.41629,4.41287,4.41629,4.41287,4.5111,2.42715,73.88501,73.87532,7.539289999999999,7.539289999999999,management,1.04921,1.04921,2.69957,2.7029400000000003,186163.0,193227.9,11.69003,11.69003,3113296.0,3231446.0,6.27389,6.03365,14.07364,15.176639999999999,15.18265,6.27389,8.45372,8.791210000000001,8.791210000000001
815,perShare,HEXA-B.ST,182.3475,182.3475,33.17474,33.17474,14.082479999999999,14.082479999999999,5.8578,6.852519999999999,6.852519999999999,42.00782,21.2751,21.2699,21.25509,21.27277,21.25509,21.27277,23.81992,14.57655,118.2495,118.2495,-47.13707,-47.13707,management,0.38529,0.38529,3.3330300000000004,3.3330300000000004,,,3.94319,3.99091,,,6.98655,7.5598600000000005,13.587420000000002,12.3563,12.3563,6.98655,9.05408,8.524610000000001,8.524610000000001
816,perShare,HAW.AX,0.0598,0.08961000000000001,0.03612,0.06913,0.048889999999999996,0.09362999999999999,,,0.0,0.043680000000000004,0.0228,0.053720000000000004,0.0228,0.05304,0.0228,0.05304,-0.00266,0.03847,0.12095999999999998,0.16676,0.0598,0.08961000000000001,management,1.6906900000000002,1.8506099999999999,,,,,6.30775,12.31503,,,35.75875,-6.75255,-8.31585,85.31546999999999,46.7539,76.69153,-7.871410000000001,52.47243,111.0137
817,perShare,GXY.AX,0.95401,0.95401,-0.98667,-0.98667,0.5455399999999999,0.5455399999999999,,,0.0,0.0426,-1.12628,-1.13684,-1.12628,-1.13684,-1.12628,-1.13684,-0.57791,-0.5051899999999999,0.27593,0.27593,0.95401,0.95401,management,0.1414,0.1414,3.63909,3.63909,,,9.499039999999999,0.48023000000000005,,,-57.71613000000001,-2.77394,-3.45384,-71.42773000000001,-71.42773000000001,-57.71613000000001,-3.34326,-69.00953,-69.00953
818,perShare,GUD.AX,3.22178,3.21201,0.7215199999999999,0.752,0.33358000000000004,0.24639,0.478,0.56,0.56,1.1248,0.6886399999999999,0.65627,0.68367,0.65122,0.68367,0.65122,0.71332,0.1049,4.98276,5.05819,0.33447,0.33347,management,0.8457100000000001,0.78147,2.26104,2.1194,85265.57,74089.96,4.26582,4.04033,621441.7,575501.9,11.60367,8.61969,17.37089,20.7114,21.89789,10.0606,11.53495,13.95085,13.13512
819,perShare,GMG.AX,5.80109,6.057930000000001,0.87685,,0.8859999999999999,0.74431,0.22885,0.255,0.255,0.2662,0.89855,0.8296899999999999,0.87331,0.80507,0.87331,0.80507,0.86634,0.20181,0.9219700000000001,0.8035,5.337999999999999,5.60125,management,0.12115,0.10173,1.85297,1.52021,,,3.81869,4.04838,,,11.47532,9.76373,14.673010000000001,14.31736,16.530089999999998,10.19425,10.64276,12.289010000000001,10.76695
820,perShare,GEM.AX,1.82515,1.82515,0.35520999999999997,0.35479,0.08822999999999999,0.08822999999999999,0.1985,0.1075,0.1075,0.57127,0.13664,0.13646,0.13664,0.13635999999999998,0.13664,0.13635999999999998,0.14477,0.15206,2.0011400000000004,1.9987400000000002,-0.76768,-0.76768,management,0.53395,0.53395,18.773629999999997,18.773629999999997,6906.753000000001,6003.165,47.11135,26.811220000000002,101150.1,87916.94,3.6459300000000003,5.80537,10.435080000000001,7.22164,7.22164,3.6459300000000003,6.897660000000001,4.34352,4.34352
821,perShare,GCLA.BA,96.15613,96.15613,-3.18617,-2.80401,20.719720000000002,20.719720000000002,,,0.0,19.59607,-14.11686,-14.11686,-14.11686,-14.11686,-14.11686,-14.11686,-10.698369999999999,2.7701,238.1593,238.1593,83.46427,83.46427,management,1.1573200000000001,1.1573200000000001,10.822330000000001,10.82282,,,3.63107,3.63107,,,-6.64053,-2.0617799999999997,-13.7406,-13.67746,-13.67746,-6.64053,-3.36091,-11.2477,-11.2477
822,perShare,GBA.AX,0.02389,0.02389,-0.009040000000000001,-0.00902,0.02833,0.02833,,,0.0,-0.00339,-0.00911,-0.00911,-0.00911,-0.00911,-0.00911,-0.00911,-0.00911,-0.0043100000000000005,0.00379,0.0037799999999999995,0.02389,0.02389,management,0.06006,0.06006,,,,,,,,,-14.43189,-7.81007,-12.4421,-52.43167,-52.43167,-14.43189,-9.69968,-49.893640000000005,-49.893640000000005
823,perShare,GAP.AX,0.3196,0.29496,0.052879999999999996,0.05025,0.10575999999999999,0.061279999999999994,0.0175,0.02,0.01,0.06157000000000001,0.032080000000000004,0.01768,0.0316,0.017269999999999997,0.0316,0.017269999999999997,0.0316,0.02471,0.51184,0.5042300000000001,0.28986999999999996,0.26568,management,0.99597,0.89339,1.49796,1.2175799999999999,,,4.82676,4.66429,,,6.13933,3.6254699999999995,5.79058,6.02872,10.35362,3.16584,5.06073,8.77634,4.4751199999999995
824,perShare,G1A.DE,11.577639999999999,11.577639999999999,0.08657999999999999,0.08657999999999999,2.97853,3.0011400000000004,,,0.0,1.42535,-1.03301,-1.033,-1.03301,-1.033,-0.94501,-0.94501,0.6179100000000001,1.8894,27.034359999999996,27.034359999999996,0.8209200000000001,0.8209200000000001,management,0.85387,0.85387,4.69261,4.69261,-10048.15,-10089.45,3.59491,3.59491,262830.0,263910.3,-3.26439,2.33815,5.26,-8.21665,-8.21665,-3.26439,3.51366,-5.0013,-5.0013
825,perShare,FSJ.L,6.2224900000000005,6.2224900000000005,1.57946,1.57946,0.36755,0.36755,0.2899,0.34700000000000003,0.34700000000000003,2.08813,0.72987,0.7298399999999999,0.727,0.7270300000000001,0.727,0.7270300000000001,0.8873200000000001,-1.00349,12.2141,12.2141,1.94701,1.94701,management,0.91199,0.91199,9.31897,9.31897,,,3.2650799999999998,3.0862700000000003,,,5.423780000000001,6.9751199999999995,15.20664,11.87318,11.87318,5.423780000000001,9.38004,7.28102,7.28102
826,perShare,FMG.AX,5.58071,6.592630000000001,2.33996,3.2927,0.98775,1.74658,0.31411,0.48963999999999996,1.1388200000000002,4.44158,1.6727299999999998,2.62996,1.6683400000000002,2.62453,1.6683400000000002,2.62453,1.6683400000000002,1.42782,5.21649,6.78187,5.57754,6.5884100000000005,management,0.53086,0.65558,8.06782,7.367789999999999,,,20.52523,31.33495,,,16.977870000000003,7.545389999999999,16.78913,44.4484,31.38819,25.370060000000002,8.37464,18.952189999999998,28.162340000000004
827,perShare,FEEL.ST,1.8165099999999998,1.8165099999999998,0.6925100000000001,0.6925100000000001,0.11462,0.11462,,,0.0,0.8048,0.2394,0.23939000000000002,0.2394,0.23939000000000002,0.2394,0.23939000000000002,0.2394,0.8274600000000001,7.3022800000000005,7.3022800000000005,0.20002,0.20002,management,1.87852,1.87852,,,,,,,,,6.1586,5.673719999999999,12.18938,13.559560000000001,13.559560000000001,6.1586,10.10192,10.19581,10.19581
828,perShare,EOG.V,0.15291,0.14485,,,0.15259,0.13793,,,0.0,-0.19144,0.0261,-0.19617,0.0261,-0.19617,0.0261,-0.19617,0.0261,-0.12738,0.106,0.00256,0.15291,0.14485,management,0.78062,0.01647,,,,,37.11672,1.0693700000000002,,,19.2231,-18.47629,-21.11502,-128.7568,20.26234,-126.1938,-21.44882,20.26234,-128.7568
829,perShare,EME.AX,0.24953000000000003,0.24953000000000003,-0.0017,-0.0017,0.08292000000000001,0.08292000000000001,,,0.0,-0.0016600000000000002,-0.0021,-0.0021,-0.0021,-0.0021,-0.0021,-0.0021,-0.0021,-0.00395,0.0021899999999999997,0.0021899999999999997,0.24953000000000003,0.24953000000000003,management,0.00872,0.00872,,,,,2.2798,2.2798,,,-0.83416,-1.21422,-1.21985,-0.83816,-0.83816,-0.83416,-1.21956,-0.8371200000000001,-0.8371200000000001
830,perShare,ELD.AX,3.47091,3.47091,0.67498,0.67498,0.051629999999999995,0.051629999999999995,0.08158,0.17889000000000002,0.17889000000000002,0.5701,0.62773,0.62371,0.6186,0.61495,0.5614,0.55903,0.65012,-0.33192,13.57874,13.57874,2.29299,2.29299,management,1.71278,1.71278,7.307169999999999,8.99392,39872.31,40921.58,3.8966199999999995,3.6014699999999995,855049.8,877551.1,7.986960000000001,10.045810000000001,32.48373,19.027070000000002,19.027070000000002,7.986960000000001,31.77133,18.58136,18.58136
831,perShare,DRX.TO,2.96903,2.8891299999999998,0.12867,0.056139999999999995,0.12759,0.35795,0.02,0.02,0.02,0.12364000000000001,-0.01146,-0.08745,-0.01146,-0.08745,-0.01146,-0.08745,-0.01146,0.05785,4.1389,4.96933,2.86755,2.78593,management,0.79814,0.9129200000000001,5.72981,16.44182,-612.1113,-4812.816,3.3363699999999996,3.0277,221068.7,273480.6,-0.22099000000000002,0.36003,0.53681,-2.97289,-0.38821,-1.6066,0.44923,-0.29458,-2.27409
832,perShare,DMP.AX,4.04053,4.6557699999999995,2.06375,2.6495599999999997,1.18416,1.6611799999999999,,,1.155,3.4792199999999998,1.3552,1.5371,1.35394,1.5371,1.35394,1.5371,1.59517,-0.10765,16.76665,19.115560000000002,-5.81305,-5.15305,management,1.0474299999999999,0.90628,25.16106,23.07518,244399.6,283764.5,16.99917,13.8683,3067116.0,3509897.0,8.34632,9.56927,28.214609999999997,35.99324,35.464940000000006,7.326969999999999,11.87468,9.97503,8.87932
833,perShare,CTP.AX,-0.00787,-0.00196,-0.0025800000000000003,0.034089999999999995,0.02496,0.02056,,,0.0,0.04415,-0.02047,0.010879999999999999,-0.02047,0.01048,-0.02047,0.01048,-0.0207,0.02441,0.08363999999999999,0.1005,-0.01351,-0.007509999999999999,management,0.36209,0.46898,11.298860000000001,11.60416,,,7.56545,5.8605599999999995,,,-8.86125,-15.459929999999998,-171.61,,-2008.38,4.84392,-17.98481,-10.59634,8.10854
834,perShare,CSL.AX,18.79761,21.72675,8.19626,8.65198,2.3561,2.40161,2.41263,3.02631,3.33184,10.88568,6.871519999999999,7.175669999999999,6.85474,7.17231,6.85474,7.17231,7.41487,0.22956,30.50501,31.98197,12.07403,14.98829,management,0.73963,0.6986100000000001,1.31244,1.31129,132436.0,130154.1,6.74375,4.41742,589366.9,580334.1,16.62011,17.62497,45.3722,36.70128,41.1244,15.668079999999998,21.24877,20.21173,19.09449
835,perShare,COP.DE,5.35201,5.35201,2.6320799999999998,2.67876,0.96921,1.02219,0.41,0.5,0.5,3.78249,1.35954,1.36635,1.35954,1.36331,1.35954,1.36331,1.43618,0.8791899999999999,15.40523,15.486279999999999,-8.45283,-8.45283,management,0.77925,0.77925,19.2827,19.2827,12502.55,11756.18,6.597739999999999,6.597739999999999,140957.9,132541.0,6.91171,6.643210000000001,24.589579999999998,25.27505,25.27505,6.911810000000001,8.558589999999999,8.87399,8.874130000000001
836,perShare,COIC.ST,29.40525,29.40525,10.81109,10.90081,13.744879999999998,13.744879999999998,3.85,4.5,4.5,14.300820000000002,8.36613,8.35821,8.26276,8.320269999999999,8.26276,8.320269999999999,8.26276,5.26872,51.790259999999996,52.22007,8.2314,8.2314,management,0.92442,0.92442,8.76582,8.76582,,,7.95257,7.635669999999999,,,14.74845,14.94948,33.72968,29.69473,29.69473,14.74845,18.91016,18.50144,18.50144
