,symbol,metric.netIncomeEmployeeAnnual,metric.revenueEmployeeAnnual,metric.receivablesTurnoverAnnual,metric.freeOperatingCashFlow/revenue5Y,metric.freeOperatingCashFlow/revenueTTM,metric.grossMargin5Y,metric.grossMarginAnnual,metric.netProfitMargin%Annual,metric.netProfitMargin5Y,metric.dividendGrowthRate5Y,metric.focfCagr5Y,metric.revenueGrowth5Y,metric.totalDebtCagr5Y,metric.netDebtAnnual,metric.peNormalizedAnnual,metric.pfcfShareAnnual,metric.currentEv/freeCashFlowAnnual,metric.freeCashFlowAnnual,metric.longTermDebt/equityAnnual,metric.netInterestCoverageAnnual,metric.payoutRatioAnnual,metric.quickRatioAnnual,metric.totalDebt/totalEquityAnnual,metric.dividendYield5Y,metric.dividendYieldIndicatedAnnual,metric.capitalSpendingGrowth5Y,metric.inventoryTurnoverAnnual
6041,IGAS.L,-135707.9,338251.05840534274,13.62577,-17068.5593655,10.53671,-267.40960300000006,33.01342,-49.79035,-21154.5060585,-3.132034,6.086968500000002,33.870572,3.2267570000000005,7.282310969059328,30.775354999999998,12.95304,23.542190999999995,2.8444200308595744,11.49857,-5.67593,1078.1457265,1.50297,12.97617,2.804472,8.6022845,11.016732,23.27479
6042,GOOD.L,-143128.22988499998,355948.1452680081,4.53025,-2.80296,1.33513,28.59187,25.47683,0.97861,1.18812,3.88733,-1.2580184999999997,16.61468,5.2581,57.25326077821797,20.38701,14.79718,26.04367,2.058853765792336,302.1512,1.5649,50.57453,1.12867,318.4292,1.7701900000000002,2.44068,-36.13507,9.99957
6043,ENQ.L,152926.6,1936109.347130819,8.05527,-13.99739,41.2879,24.125770000000006,28.68195,9.8024,-14.6799,-0.38724000000000053,23.713109000000003,6.33132,43.05733,2536.0523847653526,0.77131,0.34547,7.73698,581.2538825495732,238.0691,1.79469,0.0,0.59206,279.1884,2.8932264999999995,5.537043000000001,-25.91807,10.3711
6044,INSP.L,-183042.69220000002,189956.59487717997,13.018357,-44849.2883695,-587982.2051285,-68.18225600000001,0.1929124999999999,-1554281.0554714997,-67274.0729525,12.133145500000001,13.643269500000002,-12.057019000000006,20.519163499999998,1.1231239650645353,36.280690500000006,140.89488050000003,28.3830035,-0.0062051047793620735,57.91638,-168.195069,42.9736125,1.1371235,64.77039,1.4161104999999998,4.57525,-10.72413,11.0817235
6045,PAL.L,-4075384.0,55820.84957053092,10.12121,-457.4074,-332.9341,-68.784395,-456.8944125,-9060.479,-3577.493,1.4699275,7.9186725,-6.7887675000000005,14.982201499999999,-0.6589697173586935,27.532664999999998,10.7002955,10.042659,-0.5628154136976988,0.0,-0.0377,19.625549,3.7317115000000007,0.0,7.8763995,5.350506,-1.7144579999999998,5.52981
6046,ERM.L,11330.33,178820.81926728124,5.62181,11.52634,3.14781,38.52813999999999,38.002888000000006,7.86328,15.13945,-1.59217,-31.27348,-8.83239,-0.2376089999999998,-61.74203357560852,48.79185,99.39099,166.5302,10.002628904331663,0.0,33.1374785,181.993,2.9696015000000004,0.0,2.3612900000000003,7.5579800000000015,9.57395,4.982419500000001
6047,GPOR.L,469194.3,1322187.4494493383,35.68254,-5.22424,11.03448,54.03149000000001,55.78292,44.03915,124.6183,-11.26501,0.44159299999999957,5.69765,-12.39695,244.85343459362744,36.17357,113.83182500000001,101.7102,-7.197921544060005,14.57765,16.735377000000003,53.50568000000001,0.9761690000000002,14.57765,1.34169,2.03423,19.9010465,4.412913499999999
6048,MTVW.L,982736.8,2849035.387794464,191.3099,7.7122899999999985,-3.08516,64.63559000000001,62.36015,42.80736,45.10421,10.06423,8.692819499999999,-0.21925,-9.05788,57.73105384622886,14.61714,54.02951950000001,36.55219,-1.89131593674956,12.87908,44.6452,55.69837,0.53909,13.2198,3.14085,3.80952,6.8180295,0.06402999999999999
6049,SRE.L,483398.1,652761.7582311329,32.39949,13.29498,9.79764,62.1716,54.0928,91.90293,82.71138,14.81414,-35.76629000000001,25.45755,8.06742,345.1778168705446,5.4583,475.8354,13.21581,1.659666965126415,44.64721,12.028192500000001,26.69418,1.240914,45.66786,4.55653,4.91338,43.0086,8.6578195
6050,ETX.L,-274010.85949999996,190924.27953285567,0.53365,-5834.2,-448.0263,100.0,100.0,-514.693,-6730.0,4.6810025,11.6407645,28.210192999999997,11.2681115,-4.681131045550748,113.267949,192.0095945,71.085626,-2.5354058128473436,0.51088,-735.9809379999999,30.493589499999995,4.1124225,1.53265,3.2587775,5.489814000000001,-38.97165,17.738783
6051,EUA.L,-324885.51399999997,292263.91969276493,36.13213,-169.6994,-47.74952,41.73193,11.37709,-125.9823,-226.733,1.638011000000001,27.1254765,175.0062,23.3197225,-0.5076892628378461,110.11466800000001,177.20325350000002,127.8006065,-0.7009782767149747,0.0,-4.2462,37.3018485,1.63533,0.7132,3.1524725,5.1684655,136.3803,641.5078
6052,EVG.L,-416824.9299499999,183107.63580951936,40.76783900000001,-2490.8176064999993,-6417.601565,-84.03244300000001,0.6745719999999984,-1191.863781,-1756.981854,-0.5148795000000002,-12.081576,15.261894500000002,-19.889089000000006,-2.522995603288619,25.519479999999998,229.95908250000002,187.131168,-2.8382149260802123,0.0,-706.9217775,80.27843,3.268956,0.0,13.820407499999998,15.556870499999999,13.9787935,84.2305565
6053,MPE.L,907.4948,21482.085156361056,156.4164,-17.13888,-30.43715,28.4197,24.43507,5.2426,12.83735,8.34682,1.1558899999999999,5.81614,15.2183,68.19232686522228,61.95444000000001,21.447888,65.6293635,-27.952309242526155,18.43674,6.42968,202.3914,1.44876,26.33612,2.40599,3.28704,18.11262,7.0274600000000005
6054,FJET.L,-284878.5,234064.74301584618,25.23027,-82.81126,-25.44,-33.84056,-30.53175,-151.0438,-90.57029,-3.764389,-1.012338,8.078439999999999,-25.74679,-0.09818957802862546,101.07979150000001,38.1408415,20.312334,-31.288682390503116,36.20375,-2.53933,17.3082055,0.70035,62.23931,3.9576665000000006,8.484004,20.97451,13.017103
6055,FCCN.L,-2558.57411,192063.79486558243,6.8125,-1.45562,3.75313,43.37196,38.2819,-6.08841,-4.0701,5.857005,8.276586499999999,-7.65015,18.320442000000003,27.17835893360588,28.154101000000004,0.81584,85.17804900000002,5.5845943014258665,72.06897,-1.86667,30.354731000000005,0.96167,103.4483,1.437417,5.9659555,0.0,2.68116
6056,FDM.L,32295.89544999999,216025.9109513439,8.364130000000001,3.5134,3.5731,45.85368,48.45744000000001,14.96231,14.34378,-6.54096,-6.75412,17.11187,21.0473455,-17.147186547289152,19.33946,81.25787,79.69409,12.040385313874168,23.28946,84.00474,43.00066,2.028386,30.856340000000007,2.8496900000000003,2.21607,35.20767,19.028052000000002
6057,FDP.L,5728.261,117277.02637916377,4.83706,1.34694,3.35211,35.43892,42.00211,6.06162,7.43256,16.67332,0.5372905000000007,25.46841,17.69977,20.463194541380247,34.1605,131.8261,78.59187,5.211046993708269,0.20237,11.04475,53.51044,1.6322389999999998,24.70905,0.91417,1.37284,8.16493,10.890268500000001
6058,FDBK.L,-899364.6020000002,173205.99599093074,1.93585,-131.0937,-285.8495,98.22409,99.1298,-172.8161,-139.4951,-0.129612,16.2461245,140.4894,12.287677000000002,-0.6710696716784496,136.4100085,161.98934500000001,18.940977500000002,-1.7187147422068247,0.0,-771.054758,25.3566545,4.1985405,0.0,1.8090119999999998,8.848102,-9.665474499999998,20.500235
6059,FEN.L,12143.82,145143.60589405827,3.34667,4.01171,-1.348,62.94583000000001,61.58853000000001,10.38333,16.294529999999998,13.29793,-32.66599,6.821160000000001,23.545643000000002,-2.462942599233953,18.77934,102.611,75.366374,0.21930081311221436,0.0,105.0453,115.9063,3.497287000000001,0.0,2.21486,5.375,83.85858,11.554799999999997
6060,PCF.L,79925.0,535174.7744580305,16.14744,-26.931986000000002,-75.1529,50.0515835,49.94157750000001,18.53387,-2.103822,8.9542745,2.065868000000001,3.7069715000000008,21.363763,377.4081239113159,4.98796,19.581933000000003,69.28343000000001,-32.17595032290409,0.0,1.65923,15.652020000000002,0.5137785000000001,530.137,2.5809754999999996,2.75862,9.155528999999998,13.7772085
6061,LFI.L,-1234400.3020000001,1068777.8104778565,4.90787,-8.56747,-19.42308,55.896619,33.51648,81.95971,116.4622,3.07883,5.430127,4.29317,2.21334,-13.143652943644744,11.11469,507.24117450000006,0.5257,-0.21966070918941738,3.1912,-740.5726175,39.52489,3.768159,5.64891,2.70471,3.33333,0.0,23.3085575
6062,FKE.L,-610740.3437500001,238847.30949518978,1.41767,-21.56863,-15.420470000000002,45.995051000000004,44.210500999999994,-8.30246,-9.43593,-0.05675250000000034,7.9847589999999995,1.26239,27.947617999999995,-2.5726364415235157,33.863701,361.38026950000005,59.3781285,-0.6627051904358695,0.0,-755.7823209999999,45.66133549999999,3.1934395,0.0,3.3814115,6.2264975,-6.66435,54.764421500000005
6063,FIF.L,3402.645,129345.53322789802,7.40322,0.92285,1.7819900000000002,30.93405,30.26887,3.26471,2.71427,7.72173,9.739961499999998,12.40387,38.60307,43.89118814633969,7.61551,23.0457305,31.2183,-2.2139813852763877,44.11286,9.46431,49.13756,1.03691,44.42469000000001,3.05051,3.93277,12.30265,15.558470000000002
6064,MFX.L,-153795.9562,483328.78971655155,8.988641,20.26165,-127.2871,46.86684499999999,46.0979325,12.77643,11.66733,2.3333310000000003,17.821072000000004,12.20008,21.21453,7.592566208027431,4.90196,46.303374,26.2256815,-12.511973277105685,80.4695,14.366000499999998,35.830928500000006,1.2429934999999999,80.4695,3.05325,4.766138500000001,62.1189,15.796444
6065,FLO.L,9991.895,279263.7190454842,4.9297900000000014,1.81516,5.3365300000000016,34.7308,35.106390000000005,4.4403,14.61028,4.95661,6.745202999999999,28.17185,-21.02433,24.672737623699476,5.237,25.790605999999997,27.83874,-1.3787742819742528,4.63432,15.05037,72.4496,0.69577,25.31546,4.2981099999999985,10.45763,28.387590000000007,2.71943
6066,RGD.L,-68023.966035,702456.4341115716,5.34491,-10.17158,-4.319296,26.13244,29.28363,-41.81449,-7.995610000000001,3.4341185000000003,-2.6689419999999995,-11.0001,-0.64355,42.212086793044314,16.823345,15.024875500000002,23.488196499999997,-8.86585370875253,156.2577,-0.25556,36.448099,1.20165,158.9862,0.02974,6.734370499999999,-8.37823,4.99747
6067,PFD.L,-8207.868,248415.16473698124,13.73833,-11.5270775,4.88595,45.86116500000001,34.17445,-4.10045,4.505272499999999,1.9403345,17.650159,2.6402029999999996,26.456030999999996,583.1557471644477,10.59239,5.72541,31.443370000000005,49.640838234896584,51.69298,1.98052,55.61613150000001,0.4693100000000001,51.69298,2.741802,6.482225,12.617970499999998,7.037610000000001
6068,FOX.L,-27013.45,20580.284868566807,4.23203,-506.271,-127.9035,36.87045,37.05461,-162.895,-365.1207,3.5447954999999993,7.6574245,98.09796,22.03031,3.3611439262561715,111.92065149999999,43.752331000000005,64.1383505,-3.1093531845192173,45.01091,-46.33407699999999,25.653559,1.04219,46.1313,2.5173984999999997,5.568033999999999,-18.69016,0.24903000000000006
6069,TUNE.L,47318.46,426251.73028416,6.96258,7.691110000000001,8.25371,40.61937,42.24414,13.77665,12.92253,24.90588,29.9045,15.62672,18.140785,-18.463909781469788,18.37196,32.43208,25.54063,8.672254439636434,0.0,-676.2756524999999,17.18964,1.99261,1.17444,0.8522,0.97436,13.44134,3.68035
6070,VLG.L,-787843.991515,280033.6108460814,3.24937,-11.18896,1.29622,38.10427,38.82792,1.2573299999999998,-7.39047,11.4336315,30.272728,107.6661,82.61795,-3.1708085422540195,75.40395,197.7008455,55.44911999999999,-0.9816475760950799,16.07544,3.58651,0.0,2.45508,22.03242,1.0781429999999999,0.09524,47.17354,3.08988
6071,FPO.L,122403.8,487745.0632602117,16.08579,38.08296,20.30881,78.27192,78.02515,31.14449,34.75529,3.4361300000000004,111.3689,3.74644,5.2763800000000005,70.66249220641942,19.42047,7.104710000000002,9.47219,6.073556558039598,130.7026,2.12849,33.52333,1.1629,144.41,3.31172,5.30159,-9.71195,0.29543
6072,FSTA.L,3452.289,78153.51807983738,31.07177,1.31945,-3.2884900000000004,40.3490565,40.6380785,5.48198,8.30128,4.0257,5.27379,2.42783,12.22863,304.29833837991606,13.78801,95.83669899999998,66.96675300000001,-7.6943299264089715,60.91581,5.88235,38.06818,0.94243,75.68685,2.00056,1.09859,0.0,10.8919235
6073,FTC.L,-552015.5917,194926.15975205653,3.61803,-6.61182,-28.07402,40.73411,49.3284,14.02209,-7.266369999999998,0.3173825,0.9578415000000001,-13.50024,-8.047082000000001,-2.8245636955656157,4.91935,295.0584265,5.77367,-1.3365795694745906,1.07146,39.26316,0.0,1.6747900000000002,3.16898,0.0,5.299355,-0.01891,3.82697
6074,FUM.L,-470446.4,724272.7850612837,5.144221,-3413.4790000000007,-7450.549746,-618.4651725000001,-1004.5552814999999,-8783.377039999998,-3554.376,3.3642969999999996,14.917305500000001,-6.27002,26.478726500000004,-3.115583109717697,115.56783049999999,62.27995200000002,69.6851725,-8.301176763621024,6.423983,-313.538935,27.591478000000002,0.99719,19.475717,3.4068894999999997,6.7317745,33.26259,53.20058600000001
6075,FUL.L,649.8195,71666.72636391138,49.89084,-12141.8881775,6.38117,-232.00368900000004,40.24068,1.12526,-15838.332730999999,-1.6869865000000002,4.517531,60.275968999999996,40.5264325,11.671802089980059,30.84416,10.57718,15.9414,3.1968699823273403,29.1056,6.73981,0.0,0.45365,29.1056,1.9574455,5.352205499999999,5.457604499999997,23.50154
6076,FUTR.L,7267.833,246645.220649716,6.83642,8.43547,19.45824,42.66402,48.08126,3.65688,-0.68493,5.4617705,33.0162435,27.39898,28.186199,50.01314452165831,24.39024,17.71538,45.93331,53.488003198101076,19.96251,23.15385,4.938269999999998,1.4429715,21.97751,0.06796,0.12837,16.58507,21.7561995
6077,GRIO.L,-763040.0,2332436.83551441,5.8406400000000005,1.6212,5.66194,45.15251799999999,39.018173000000004,-40.59911,96.97299,-2.96156,-9.17241,12.01212,20.899491499999996,16.341863228604424,67.11763300000003,215.7456,96.73236299999999,0.3961835299527097,17.87247,0.55276,49.061598499999995,2.711966,17.87247,2.97782,5.59155,16.178143500000004,7.625707
6078,INDI.L,162067.48169999997,643547.3470926051,2.64633,-103.859,-43.45399999999999,83.38925,89.78376,61.85359,48.88319,3.8117284999999996,-5.249747000000001,16.83831,14.84433,631.5472496030675,11.61356,21.595398999999997,68.1063895,-67.43004215328722,289.8758,20.2279335,0.0,1.68472,311.4476,3.3532029999999997,6.1184575,8.362774500000002,0.70084
6079,NTOG.L,-826080.322,298147.5006585234,7.65878,-149.8741,-67.70783,-37.02267,17.909129999999994,-41.02338,-158.3657,1.4860895000000003,-0.19562599999999913,11.2473,36.28851,2.637926554011963,118.4025985,178.58874799999995,62.844817,-1.6965376977253845,5.4803535,-5.0526300000000015,22.134242999999998,1.303521,27.669349999999998,2.3701175,6.491792000000001,-10.04748,67.18019050000001
6080,HDY.L,-62927.99,431558.3812831465,2.839129,-6244.497517999999,-23557.2993995,-313.5077875,-37720.7983755,-2218.7135175000003,-4626.1832335,4.7975970000000006,-1.1393814999999996,12.748944499999997,-1.8641110000000012,-3.9819522492217887,13.729633000000002,132.05033350000002,185.310368,-5.219237732017027,0.0,-20456.598556000004,67.1922405,1.03228,0.0,13.880327000000003,27.353728,20.5704295,0.0
6081,VOG.L,-43705.68,68720.96456179526,2.43318,-303747.576143,-26.8586,-269.8240345,-11.3468,-78.92738,-380852.48073199997,-4.867467499999999,15.636111,13.3867205,8.730831,17.653659609590246,47.400279499999996,20.8727575,16.630769499999996,-5.589645256716266,16.20615,-12.01575,65.0571595,0.80308,20.17038,9.132858500000001,17.060842,18.5666365,572.4286
6082,GLR.L,-488955.2736000001,155348.42090521316,2.0774600000000003,-13820.081497000001,-29915.32515,-653.8983264999999,-878.1560335,-24531.052929,-10577.200736499999,-0.1599869999999997,1.8901810000000006,-13.592561999999997,228.9214,0.0034376280477665887,17.953346500000002,561.856614,179.0335825,-1.084180727469259,0.07235,-32.39583,1113.0947254999999,2.7222124999999995,0.07235,11.6725975,21.664289500000002,1.5043164999999994,7.064066999999999
6083,LOGP.L,-1012601.9031649999,359367.94480592763,5.687972499999999,-14881.864584500003,-548270.218287,33.568783999999994,17.407902,-1292981.9369774999,-18768.960300500006,4.001939500000001,4.1825245,6.930871999999999,-6.167382000000002,1.1007855878588317,22.508665,360.7924755,184.4228195,-0.9655143036687387,0.0,-2.71831,68.885289,1.603763,7.6311399999999985,9.188857,9.6304815,-14.48134,11.188177
6084,ITRK.L,7382.736,82036.21347300848,5.10773,8.338980000000001,9.46769,57.960308999999995,59.365528,11.1684,6.4504199999999985,19.2432,21.56987,7.369460000000001,7.92955,1086.3897447707118,22.01242,25.44167,28.281090000000006,350.9607263207189,83.92090999999998,13.07407,54.51931999999999,1.04544,115.3677,1.76878,2.37326,1.29914,119.79405499999999
6085,IPO.L,-803795.3755,344312.1157327128,102.31017899999999,-57.30061,-177.21221149999997,25.056338500000003,15.034040500000003,65.99851449999993,-317.7914,6.472505000000003,6.583692000000001,16.4558895,86.56823,-107.22421058737663,66.034148,59.359882500000005,67.0449865,-22.338377205703466,8.15665,-36.25,40.718328,3.9603044999999995,9.50587,1.904448,4.904579999999999,47.57732,71.91214049999999
6086,IME.L,19302.23605,253348.1108408954,8.063189999999999,2.06,-1.63759,52.62068000000001,53.77849000000001,3.3230699999999995,-5.61011,5.6885345,9.59611,10.52508,-20.54421,-0.36319719294562086,13.17006,6.22293,6.6597800000000005,0.41368192543051074,22.7025,24.65256,51.1455655,0.6864,35.27634000000001,2.6391090000000004,5.607405999999999,-22.44864,19.3668
6087,GRG.L,30051.4643,252770.8141855713,55.08443000000001,2.07229,4.95762,63.84233,64.69731999999999,7.4492699999999985,6.6549,-4.89749,14.62931,7.6970399999999985,20.574982499999997,228.84426426287328,16.17463,26.48572,47.0664,71.85511334501281,65.42676,18.86154,52.20575,0.5673199999999999,79.49826999999998,2.67468,2.9617400000000003,13.04441,18.45073
6088,TYM.L,-253647.4725,158169.6136892122,3.74758,-338.6353,-232.7694,20.462875500000003,20.6931575,-438.2365,-454.5823,2.2630334999999997,6.7073649999999985,3.06701,11.268111500000002,-0.06282048078626162,19.962506499999996,181.39708149999996,66.46150400000002,-0.5481341357897281,0.0,-749.6861475000001,28.0056085,4.1518495,0.0,1.8090120000000003,5.576433499999999,-30.99598,10.1698865
6089,TSTL.L,30308.27,244182.53866488277,6.89474,5.4154300000000015,5.82943,75.90109,78.96748000000002,15.403720000000002,14.87339,18.49184,0.91631,14.204679999999998,4.443053000000001,-5.175057385987969,48.95961,103.0472,100.1107,2.393929423877888,0.0,-717.3906830000001,61.25031,2.17908,0.0,2.01722,1.3272700000000002,3.10553,2.10237
6090,TSG.L,67913.5669,334118.44828722114,32.16846,7.87393,1.38507,34.32358,36.63605,20.80343,11.36172,8.017211,-6.25959,6.20331,-9.70096,7.4582629201829205,8.674710000000001,12.2804,23.87625,5.430732523316804,12.12451,19.42957,61.92697,0.95456,19.60499,4.3022800000000005,4.25736,9.84028,3.05321
6091,TRI.L,9826.646,208116.9804620834,4.30239,2.4297,0.19799,30.11162,29.97578,5.8597199999999985,6.45035,14.92387,-33.18117,9.99453,23.85207,17.569133672285776,9.39679,103.0108,18.00674,1.373810198150763,5.56514,25.33185,42.03692,1.09992,32.500640000000004,1.84822,4.56989,37.90704,2.74112
6092,TPT.L,4795.622,129444.69080227222,203.0542,2.32824,3.41017,61.37031,61.56654,4.59769,5.7447,-0.9616,4.46283,2.34214,-9.62992,13.821250385551084,5.56866,8.00715,23.56853,9.2766316451463,98.84236,16.58645,65.45113,0.57707,98.84236,3.5836900000000003,7.491860000000001,-7.378139999999998,2.7586
6093,TFW.L,23290.04,198138.92377267798,5.37911,5.19014,-1.47332,44.91791,45.53293,14.58746,14.63616,10.94047,29.829290000000004,12.51723,13.739707999999998,-71.57836567185326,23.58619,50.26626,43.55005,7.438679609499253,0.0,59.780285500000005,39.83891,3.32029,0.0,1.6374799999999998,2.14672,21.09231,2.5647
6094,TCN.L,3011.925,96249.94914606378,5.35096,-0.12955,0.30097,38.61918,38.38686,3.8835,0.56495,2.8228430000000015,4.392606500000001,1.41183,-4.12026,4.084199965776117,3.25945,8.582526,12.46865,-0.07197921544060006,1.4909,-9.478770499999998,0.0,0.70443,51.75763,2.9530300000000005,6.879913999999999,-0.19861,4.7486
6095,TAN.L,-572096.69625,166534.15563924296,2.2168305,-10663.639787,-43477.458647,-354.779022,-711.9073344999999,-20965.429196999998,-21268.882446,1.3345515,-3.400855000000001,-18.751908500000003,23.27083,-0.23331193970401395,17.348506,481.9220664999999,29.362414500000007,-0.2444811283068657,0.0,-1034.9849239999999,1116.9230135,2.7027595,0.0,6.857798,17.733021,-16.803778,83.32356750000001
6096,SXX.L,-106837.6,1087023.5266904845,8.9264645,-143.3695345,-3763.8798024999996,30.3032045,30.031143500000002,-108.18876549999997,-24.6830225,5.0696195,-5.294137000000001,3.2190165,13.8544905,-14.271740992532768,16.4565895,163.7337665,7.420469999999999,-440.31423514353276,0.0,4.4988675,58.916412000000015,1.5605145,34.14549,2.8030254999999995,4.6931815,-5.966194,61.56863649999999
6097,SVS.L,24777.834949999997,470207.98223099066,3.84692,2.8077,1.48187,48.703908,46.85089599999999,4.33161,4.66911,-11.72284,-12.79195,12.34962,158.309,296.1076000711581,10.50805,37.26498,14.86422,35.49319933795106,73.59204,20.6053645,34.43721,0.9908890000000001,89.25373,3.0838,0.66443,10.6002,16.112324
